PLAYER_NAME,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),6,38,56,0
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),5,2,52,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,15,16,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-1,17,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),12,-4,129,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,-6,20,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,-26,10,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,13,11,0
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,12,-123,6,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,-32,5,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,10,-109,5,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),4,27,34,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,16,32,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,-11,31,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),12,-47,115,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),6,38,57,0
Giannis Antetokounmpo,3PT Field Goal,Above the Break 3,24,6,247,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,33,2,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-5,18,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),13,26,134,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),5,5,50,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,22,-174,136,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,15,37,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,6,27,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,17,-83,158,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,0,0,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-9,13,0
Giannis Antetokounmpo,3PT Field Goal,Above the Break 3,29,97,278,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),4,2,41,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,1,32,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-7,15,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,15,16,0
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),6,9,63,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-15,4,1
Giannis Antetokounmpo,3PT Field Goal,Above the Break 3,26,-4,261,0
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,19,28,188,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,-4,-4,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,4,15,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,2,22,0
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,16,-16,169,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,-2,34,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-16,3,1
Giannis Antetokounmpo,3PT Field Goal,Above the Break 3,26,-103,248,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-12,3,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,-22,20,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,19,6,194,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,18,-5,1
Giannis Antetokounmpo,3PT Field Goal,Above the Break 3,24,-148,201,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,9,4,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,18,13,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,10,-11,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,9,-1,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,8,-85,-20,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,6,-4,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,25,-2,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,18,10,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,17,-26,177,0
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),9,-70,61,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,7,13,1
Giannis Antetokounmpo,3PT Field Goal,Above the Break 3,25,-148,205,0
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,19,-50,190,0
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),8,-9,84,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,1,18,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),13,-23,132,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,12,31,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),9,-42,81,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,6,18,1
Giannis Antetokounmpo,3PT Field Goal,Above the Break 3,30,-67,302,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,0,6,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,14,-112,99,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-9,11,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-2,12,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,23,12,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,10,16,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,10,4,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,39,8,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,6,18,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,-18,17,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-18,7,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,32,20,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,11,20,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,10,9,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,15,143,59,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),4,30,29,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),4,10,43,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,-17,34,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,0,0,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,16,-151,57,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,20,24,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,36,13,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,0,0,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,13,93,96,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,6,16,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),4,-36,23,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-11,6,0
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),9,-38,85,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,0,21,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,19,151,125,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-6,18,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-5,11,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,-25,22,0
Giannis Antetokounmpo,3PT Field Goal,Above the Break 3,31,29,317,0
Giannis Antetokounmpo,3PT Field Goal,Above the Break 3,26,148,216,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,1,4,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),9,-47,83,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-7,12,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,-22,29,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,0,0,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),5,28,51,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,0,14,1
Giannis Antetokounmpo,3PT Field Goal,Above the Break 3,25,118,231,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,11,29,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),5,21,48,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,0,13,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-12,3,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-17,9,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,-7,1,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,-5,-2,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),4,2,46,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,0,0,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,0,0,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-11,-7,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,13,-134,32,0
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),8,25,84,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,33,13,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,-11,34,0
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,11,-91,71,0
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),6,-61,33,1
Giannis Antetokounmpo,3PT Field Goal,Above the Break 3,27,-212,180,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-1,15,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,34,10,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),7,-58,50,0
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),5,29,41,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-1,17,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,4,-1,1
Giannis Antetokounmpo,3PT Field Goal,Above the Break 3,26,157,214,0
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,9,97,16,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,-5,6,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,-23,16,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,0,0,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,4,8,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,5,7,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,21,63,201,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,19,-129,149,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,0,28,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,-4,2,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,9,11,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,0,0,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,-2,8,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,-4,8,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),6,38,58,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,10,19,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,-5,0,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-16,-2,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-13,3,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,13,-132,31,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,0,10,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,16,-6,167,1
Giannis Antetokounmpo,3PT Field Goal,Above the Break 3,24,-120,213,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-11,6,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,-1,29,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,4,31,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,-6,27,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,0,33,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),4,18,44,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,-29,22,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,16,-89,133,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,4,11,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,2,11,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,17,-93,144,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,-6,28,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,6,2,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,1,18,0
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,18,-72,174,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-1,11,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-1,19,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,11,27,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),6,39,47,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-2,10,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-10,10,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,10,22,1
Giannis Antetokounmpo,2PT Field Goal,Mid-Range,17,87,153,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,-5,13,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,0,11,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,-2,6,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,0,-2,7,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,5,20,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,7,15,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,-5,27,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,1,18,1
Giannis Antetokounmpo,2PT Field Goal,In The Paint (Non-RA),4,-47,17,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,1,18,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,1,4,15,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,3,22,33,0
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,1,25,1
Giannis Antetokounmpo,2PT Field Goal,Restricted Area,2,2,26,0
